-123.582252626565065,39.686273002073271,1878584,300339231,2009CAIRS11258983,NONFED,ST-CACDF,ST/C&L,USCAMEU,Mendocino Unit,CAMEU,Mendocino Unit,232887,000787,,STEWART 2,,,,,,2009,2009-02-04T00:00:00.000Z,35,1145,5,Debris Burning,2009-02-04T00:00:00.000Z,35,1311,2,B,39.686268,-123.582239,13,STATE OR PRIVATE,CA,,,
-120.762724726949997,35.541793858454703,1878585,300339232,2009CAIRS12160171,NONFED,ST-CACDF,ST/C&L,USCASLU,San Luis Obispo Unit,CASLU,San Luis Obispo Unit,212833,004454,,HIDDEN,,,,,,2009,2009-06-17T00:00:00.000Z,168,1952,11,Powerline,,,,0.01,A,35.541789,-120.762712,13,STATE OR PRIVATE,CA,,,
-117.274394001729149,33.79497888118334,1878586,300339233,2009CAIRS12152355,NONFED,ST-CACDF,ST/C&L,USCARRU,Riverside Unit,CARRU,CDF - Riverside Unit,201100,048316,,OLD ELSINORE RD  GOOD,,,,,,2009,2009-06-02T00:00:00.000Z,153,1006,13,Missing/Undefined,,,,1,B,33.794974,-117.274382,13,STATE OR PRIVATE,CA,,,
-122.706969644692407,40.72855614997551,1878587,300339234,2009CAIRS12010471,NONFED,ST-CACDF,ST/C&L,USCASHU,Shasta-Trinity Unit,CASHU,Shasta-Trinity Unit,237151,003068,,FRENCH IC,,,,,,2009,2009-05-08T00:00:00.000Z,128,1559,3,Smoking,2009-05-08T00:00:00.000Z,128,1731,2,B,40.728551,-122.706956,13,STATE OR PRIVATE,CA,,,
-122.089913088876528,37.09210491043163,1878588,300339235,2009CAIRS12144672,NONFED,ST-CACDF,ST/C&L,USCACZU,San Mateo-Santa Cruz Unit,CACZU,San Mateo-Santa Cruz Unit,201695,004524,,SUNNYSIDE AV / MAIN ST,,,,,,2009,2009-05-26T00:00:00.000Z,146,1206,9,Miscellaneous,,,,1,B,37.0921,-122.0899,13,STATE OR PRIVATE,CA,,,
-121.659252507135022,40.882142250262412,1878589,300339236,2009CAIRS11894869,NONFED,ST-CACDF,ST/C&L,USCASHU,Shasta-Trinity Unit,CASHU,Shasta-Trinity Unit,200617,002686,,HURON,,,,,,2009,2009-04-23T00:00:00.000Z,113,1439,5,Debris Burning,2009-04-23T00:00:00.000Z,113,1456,1,B,40.882137,-121.659239,13,STATE OR PRIVATE,CA,,,
-120.878209083760879,38.654389132932614,1878590,300339237,2009CAIRS11415367,NONFED,ST-CACDF,ST/C&L,USCAAEU,Amador-El Dorado Unit,CAAEU,Amador-El Dorado Unit,192951,004913,,EL DORADO,,,,,,2009,2009-03-14T00:00:00.000Z,73,2236,5,Debris Burning,,,,0.5,B,38.654384,-120.878196,13,STATE OR PRIVATE,CA,,,
-119.262995593107775,36.617038060816448,1878591,300339239,2009CAIRS12155025,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,238219,000116,,COVE,,,,,,2009,2009-05-26T00:00:00.000Z,146,0230,7,Arson,,,,8,B,36.617033,-119.262983,12,MUNICIPAL/LOCAL,CA,,,
-121.999410079187314,37.128372919897657,1878592,300339240,2009CAIRS11944573,NONFED,ST-CACDF,ST/C&L,USCACZU,San Mateo-Santa Cruz Unit,CACZU,San Mateo-Santa Cruz Unit,202540,003620,,CRESCI IC,,,,,,2009,2009-04-30T00:00:00.000Z,120,2213,9,Miscellaneous,2009-04-30T00:00:00.000Z,120,2251,0.05,A,37.128368,-121.999397,13,STATE OR PRIVATE,CA,,,
-119.908122760799031,37.206635073391752,1878593,300339241,2009CAIRS12100641,NONFED,ST-CACDF,ST/C&L,USCAMMU,Merced-Mariposa Unit,CAMMU,CDF - Merced-Mariposa Unit,235938,006930,,RANCH,,,,,,2009,2009-05-21T00:00:00.000Z,141,1120,13,Missing/Undefined,2009-05-21T00:00:00.000Z,141,1200,4.2,B,37.20663,-119.90811,13,STATE OR PRIVATE,CA,,,
-120.121071855810854,37.750382108761521,1878594,300339259,2009CAIRS13152527,NONFED,ST-CACDF,ST/C&L,USCAMMU,Merced-Mariposa Unit,CAMMU,CDF - Merced-Mariposa Unit,1541,017135,,RED CLOUD MINE RD / GREEL,,,,,,2009,2009-11-30T00:00:00.000Z,334,1203,5,Debris Burning,,,,0.25,A,37.750377,-120.121059,13,STATE OR PRIVATE,CA,,,
-121.900877268386893,36.982480554190516,1878595,300339260,2009CAIRS13884304,NONFED,ST-CACDF,ST/C&L,USCACZU,San Mateo-Santa Cruz Unit,CACZU,San Mateo-Santa Cruz Unit,33510,001666,,,,,,,,2009,2009-09-06T00:00:00.000Z,249,0754,5,Debris Burning,,,,1,B,36.98247564,-121.90086422,13,STATE OR PRIVATE,CA,,,
-120.571961008042706,38.431711136703818,1878596,300339261,2009CAIRS12461917,NONFED,ST-CACDF,ST/C&L,USCAAEU,Amador-El Dorado Unit,CAAEU,Amador-El Dorado Unit,8753,015674,,DEFENDER,,,,,,2009,2009-08-02T00:00:00.000Z,214,0946,13,Missing/Undefined,,,,0.1,A,38.431706,-120.571948,13,STATE OR PRIVATE,CA,,,
-119.159758589470144,36.745479080422271,1878597,300339262,2009CAIRS12755070,NONFED,ST-CACDF,ST/C&L,USCAFKU,Fresno-Kings Unit,CAFKU,CDF - Fresno-Kings Unit,25815,011739,,DUNLAP,,,,,,2009,2009-10-11T00:00:00.000Z,284,0613,5,Debris Burning,2009-10-11T00:00:00.000Z,284,0634,0.5,B,36.745474,-119.159746,13,STATE OR PRIVATE,CA,,,
-120.658385021488002,38.429377130027,1878598,300339263,2009CAIRS12617008,NONFED,ST-CACDF,ST/C&L,USCAAEU,Amador-El Dorado Unit,CAAEU,Amador-El Dorado Unit,21706,018876,,MITCHELL 2,,,,,,2009,2009-09-12T00:00:00.000Z,255,1154,9,Miscellaneous,,,,1,B,38.429372,-120.658372,13,STATE OR PRIVATE,CA,,,
-121.457791343440149,39.951394194635988,1878599,300339267,2009CAIRS13404093,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,14456,010991,,BALD,,,,,,2009,2009-09-14T00:00:00.000Z,257,1433,13,Missing/Undefined,,,,0.25,A,39.951389,-121.457778,13,STATE OR PRIVATE,CA,,,
-121.948602405341731,39.849469146792323,1878600,300339268,2009CAIRS12491609,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,14512,009198,,99,,,,,,2009,2009-08-05T00:00:00.000Z,217,2050,9,Miscellaneous,,,,1,B,39.849464,-121.948589,13,STATE OR PRIVATE,CA,,,
